X,Y,Rainfall
830607,814883,166
831226,815748,213.5
831790,813592,183.5
832306,816024,245.5
834419,812672,265
836209,814939,290
837298,815215,213
837130,813918,313.5
838742,816479,225.5
832977,815184,251
833301,815740,229
842086,813774,290
840267,808547,260
833767,814303,285
840253,815878,274.5
841655,815228,318
833516,811763,248.5
838069,811197,267.5
836346,819525,225.5
836480,822656,242.5
841188,819957,229
842912,817594,228.5
834530,822371,240.5
838661,823562,276
842255,818602,230
835336,824813,290.5
838019,827550,243.5
831354,826091,227.5
831444,822913,267.5
832596,839416,139
832387,824958,277
814598,828219,111.5
843344,822264,261
839925,830675,222.5
827699,821980,217.5
820220,834088,100
852916,826527,202
830856,830180,254.5
845889,827047,207.5
845360,819890,188
811397,815539,156
817992,814038,212
820783,806952,82.5
862130,845236,58.5
835992,818106,187.3
844379,819647,151.5
849129,844079,112
835848,819213,124.5
816376,836612,42.5
842507,837309,143.5
818989,816953,155.5
844324,807865,224.5
840022,816911,214.5
809814,826689,136
835735,834019,119
839758,844196,153.5
826332,841342,122
842651,837641,123
839679,829246,130.5
855177,836887,65
834193,843210,61
