X,Y,Rainfall
830607,814883,143
831226,815748,145
831790,813592,116
832306,816024,130
834419,812672,147.5
836209,814939,178.5
837298,815215,153.5
837130,813918,140
832977,815184,144
833301,815740,108
842086,813774,139
840267,808547,125.5
833767,814303,176
834950,814765,173
840253,815878,176.5
841655,815228,171
833516,811763,133
838069,811197,178.5
834934,811542,140.5
835927,812499,153.5
840826,811961,182.5
843747,810697,140.5
844036,814088,145
836346,819525,163
836480,822656,241.5
841188,819957,154
841237,821549,90
834530,822371,172
842255,818602,189.5
838209,821503,171.5
832392,820905,166
835336,824813,240.5
838019,827550,269
831354,826091,184
832596,839416,166
832387,824958,204.5
814598,828219,179
843344,822264,176.5
839925,830675,274.5
824255,825495,116
827699,821980,155.5
820220,834088,192
852916,826527,241.5
845889,827047,192.5
845360,819890,216
811397,815539,140
817992,814038,114.5
849044,816943,138
811431,813837,117
811987,810236,99.5
817864,819365,125.5
821182,821563,114.5
820958,807601,79.5
831596,807431,153.5
811005,831653,224
815827,830636,185.5
846409,817465,156
820392,825596,154.5
823229,837363,215.5
830245,842003,263
833331,835601,172
829768,832255,178.5
828849,829689,173.5
828954,826520,181
828714,824832,162.5
832828,827280,211
836677,832233,230
837167,825730,265
840187,826944,298.5
842933,831863,302.5
839249,835337,206.5
843039,840715,203
844657,831931,315
848830,828393,216
812303,825370,158
844960,826228,185.5
820783,806952,78
829297,823224,146
809996,818959,151.9
835992,818106,138.9
844379,819647,179.5
835848,819213,143
816376,836612,222.5
822503,816916,100
808904,813003,125
818989,816953,98.5
844324,807865,128
847605,818730,151.5
840022,816911,163
809814,826689,151.5
839758,844196,161
823527,834511,175
826332,841342,201
842651,837641,196
826779,832970,159
839679,829246,255
842372,815871,156.5
829500,840255,227.5
840483,824297,175
834193,843210,190.5
814367,827412,148.5
829155,827155,150
851325,829287,192
849306,804857,130.5
