X,Y,Rainfall
830607,814883,145
831226,815748,165
831790,813592,148
832306,816024,167
834419,812672,138.5
836209,814939,146.5
837298,815215,154
837130,813918,148.5
838742,816479,156
832977,815184,161
833301,815740,163
842086,813774,150.5
840267,808547,154.5
833767,814303,156
834950,814765,136.5
840253,815878,167
841655,815228,156.5
833516,811763,126
838069,811197,157.5
834934,811542,116
835927,812499,129
833447,816657,156.5
840826,811961,117
843747,810697,156
844036,814088,177
836346,819525,163.5
836480,822656,187.5
841188,819957,193
841237,821549,190
842912,817594,188.5
834530,822371,168
838661,823562,202
842255,818602,195
838209,821503,187
832392,820905,151.5
835336,824813,193.5
838019,827550,212
831354,826091,164.5
831444,822913,160
832387,824958,170.5
814598,828219,156.5
843344,822264,183
839925,830675,215.5
827699,821980,194.5
820220,834088,191
852916,826527,90
830856,830180,234.5
845889,827047,136.5
845360,819890,174.5
811397,815539,177
817992,814038,179.5
849044,816943,129.5
811431,813837,189.5
811987,810236,157
817864,819365,204.5
821182,821563,176
821936,816232,165
820958,807601,175.5
831596,807431,139.5
811005,831653,173
815827,830636,173
846409,817465,150.5
823229,837363,182.5
830245,842003,221.5
833331,835601,211.5
829768,832255,203
828954,826520,200
828714,824832,185.5
832828,827280,215
836677,832233,259.5
837167,825730,211
840187,826944,220.5
842933,831863,199.5
839249,835337,209.5
843039,840715,190
844657,831931,187.5
812303,825370,151.5
844960,826228,173.5
820783,806952,129
809996,818959,128.1
835992,818106,142.3
844379,819647,143
849129,844079,130.5
835848,819213,134.5
816376,836612,144.5
818989,816953,167.5
844324,807865,118.5
840022,816911,151
809814,826689,148.5
819270,838546,157.5
835735,834019,196.5
839758,844196,175.5
823527,834511,148.5
826332,841342,119
842651,837641,139
826779,832970,175
839679,829246,194.5
855177,836887,134
840483,824297,185.5
834193,843210,207
830865,830144,168
851325,829287,96
849306,804857,31
