X,Y,Rainfall
830607,814883,136.5
831226,815748,136.5
831790,813592,145
832306,816024,144
834419,812672,169.5
836209,814939,215
837298,815215,196.5
832977,815184,137.5
833301,815740,132.5
842086,813774,118
840267,808547,99
833767,814303,192
834950,814765,220.5
840253,815878,172
841655,815228,176
833516,811763,139
838069,811197,143.5
834934,811542,154.5
835927,812499,168.5
833447,816657,165.5
840826,811961,153.5
844036,814088,139
836346,819525,189.5
836480,822656,192
841188,819957,165.5
841237,821549,128
842912,817594,66.5
834530,822371,185
842255,818602,116.5
838209,821503,200.5
832392,820905,146.5
835336,824813,200
838019,827550,151.5
831354,826091,246.5
832596,839416,154.5
832387,824958,199.5
814598,828219,296
843344,822264,148
824255,825495,205
827699,821980,183
820220,834088,213.5
852916,826527,112
845889,827047,132
845360,819890,134.5
811397,815539,298
817992,814038,258
805560,811362,327.5
849044,816943,140
811431,813837,377.5
811987,810236,291.5
817864,819365,220.5
821182,821563,192.5
820958,807601,108
831596,807431,162.5
811005,831653,222
815827,830636,288
846409,817465,157
820392,825596,237.5
821645,829722,232
823229,837363,172
830245,842003,147.5
833331,835601,206.5
829768,832255,245
828849,829689,305
828954,826520,271.5
828714,824832,233.5
832828,827280,252.5
836677,832233,169
837167,825730,167.5
840187,826944,144
842933,831863,71.5
839249,835337,97
843039,840715,117
844657,831931,110.5
848830,828393,111.5
812303,825370,244
844960,826228,160
820783,806952,166
829297,823224,163
862130,845236,107
809996,818959,292
835992,818106,146.7
844379,819647,120.5
835848,819213,165
816376,836612,182.5
822503,816916,156
808904,813003,389
818989,816953,175
844324,807865,117.5
847605,818730,145.5
840022,816911,169
809814,826689,192
819270,838546,195
839758,844196,101
852003,830428,98
823527,834511,179
826332,841342,110.5
842651,837641,105
826779,832970,176.5
839679,829246,132
808447,816935,213
829500,840255,129.5
840483,824297,170
834193,843210,104.5
829155,827155,208.5
851325,829287,102
