X,Y,Rainfall
830607,814883,170
831226,815748,175
831790,813592,171
832306,816024,166.5
834419,812672,179
836209,814939,163.5
837298,815215,159
837130,813918,180.5
838742,816479,163.5
832977,815184,165.5
833301,815740,162.5
842086,813774,168
840267,808547,124
833767,814303,179
834950,814765,174
840253,815878,156
841655,815228,153
833516,811763,188
838069,811197,153.5
834934,811542,172.5
835927,812499,192.5
833447,816657,168.5
840826,811961,163
843747,810697,189
844036,814088,183.5
836346,819525,173
836480,822656,174
841188,819957,148
841237,821549,155.5
842912,817594,163
834530,822371,154
838661,823562,143
842255,818602,165
838209,821503,142.5
832392,820905,141
835336,824813,160
838019,827550,147
831354,826091,152.5
831444,822913,130
832596,839416,136
832387,824958,142
814598,828219,150.5
843344,822264,144.5
839925,830675,155
824255,825495,159.5
827699,821980,139.5
820220,834088,194.5
852916,826527,208.5
830856,830180,187.5
845889,827047,169
845360,819890,187.5
817992,814038,137.5
805560,811362,196
849044,816943,157
811987,810236,127
817864,819365,175.5
821182,821563,131.5
821936,816232,136
820958,807601,118
831596,807431,162.5
811005,831653,124
815827,830636,141.5
846409,817465,189
820392,825596,168.5
821645,829722,190
823229,837363,185.5
830245,842003,184
833331,835601,170.5
829768,832255,155
828849,829689,180
828954,826520,162
828714,824832,159
832828,827280,157.5
836677,832233,188.5
837167,825730,158
840187,826944,142
842933,831863,155
839249,835337,200.5
843039,840715,179
844657,831931,166.5
812303,825370,146.5
844960,826228,165.5
820783,806952,112.5
862130,845236,129
809996,818959,153.8
835992,818106,160.4
844379,819647,152
849129,844079,143
835848,819213,153.5
816376,836612,88
842507,837309,173.5
818989,816953,117.5
844324,807865,139
847605,818730,110.5
840022,816911,141.5
809814,826689,125.5
835735,834019,164.5
839758,844196,122
852003,830428,174.5
823527,834511,191
826332,841342,142.5
842651,837641,140.5
826779,832970,144.5
839679,829246,141.5
855177,836887,125
840483,824297,124
834193,843210,131
830865,830144,162.5
851325,829287,158.5
849306,804857,43
